goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,position
1,2,1,160,54.05,22,42.31,44,61.11,67,1,82.34,182,52.3,2474,49,37,39,34,0,0,0,0,0,0,0,0,0,0,218,2,802,28,9,20.93,81,68.64,16,32,33,3,28,9,10,3.57,1,2,2.42,1,1,1,Matheus Nunes,Wolverhampton,945122,3,DF
0,4,0,89,54.6,26,43.33,11,44,58,0,75.6,115,51.57,2662,21,29,8,34,0,0,0,0,0,0,0,0,0,0,201,1,756,19,14,24.56,37,34.58,46,89,23,1,10,3,3,0,0,0,0.52,0,0,0,Vitaliy Mykolenko,Everton,876643,48,DF
2,3,0,113,53.55,55,47.01,11,44,87,3,80.72,168,51.22,3256,15,25,17,37,0,0,0,0,0,0,0,0,0,0,274,6,1214,23,15,25.86,39,36.45,43,94,43,2,19,6,5,10.53,0,6,2.23,0,0,1,Timothy Castagne,Leicester City,329417,31,DF
0,4,0,86,64.18,12,48,16,59.26,55,1,78.62,98,61.64,1820,15,21,7,26,0,0,0,0,0,0,0,0,0,0,134,0,614,8,12,26.09,39,37.86,26,37,11,0,7,1,3,0,0,2,0.2,0,0,0,Matty Cash,Aston Villa,833956,40,DF
0,1,0,19,52.78,45,71.43,1,100,8,2,88.59,64,64.65,1220,10,8,4,17,0,0,0,0,0,0,0,0,0,0,102,1,1017,7,0,0,44,56.41,15,37,5,3,8,0,1,0,0,0,1.42,0,1,0,Levi Colwill,Brighton & Hove Albion,996911,30,DF
0,2,0,12,70.59,6,27.27,0,0,8,0,93.9,18,46.15,314,4,7,0,8,0,0,0,0,0,0,0,0,0,0,27,0,231,0,0,0,6,54.55,6,9,0,1,2,0,0,0,0,0,0.59,0,0,0,Jan Paul van Hecke,Brighton & Hove Albion,962012,30,DF
0,1,0,30,63.83,28,62.22,2,40,24,0,86.9,58,63.04,865,4,7,2,18,0,0,0,0,0,0,0,0,0,0,56,0,511,2,1,50,14,31.82,12,41,6,0,6,2,0,0,1,1,0.63,0,0,0,Davinson Sánchez,Tottenham Hotspur,566102,33,DF
2,5,0,105,58.66,60,58.25,9,56.25,84,1,79.48,165,58.51,2204,12,29,12,29,0,0,0,0,0,0,0,0,0,0,225,2,852,14,5,23.81,25,36.23,32,64,27,1,16,7,6,12.5,0,0,1.36,1,0,0,Pascal Struijk,Leeds United,836675,34,DF
2,7,0,70,55.12,27,55.1,8,66.67,50,0,81.41,97,55.11,2495,13,29,4,31,0,0,0,0,0,0,0,0,0,0,110,1,1051,5,2,25,107,49.31,43,140,20,1,8,3,1,25,0,0,1.63,0,2,0,Marcos Senesi,Bournemouth,830659,60,DF
0,4,0,47,62.67,31,49.21,8,88.89,31,0,88.53,78,56.52,1640,8,11,5,25,0,0,0,0,0,0,0,0,0,0,141,0,1011,4,2,15.38,37,50.68,24,55,11,1,9,2,3,0,1,0,0.86,0,1,0,Trevoh Chalobah,Chelsea,826134,38,DF
1,0,0,9,69.23,8,44.44,1,100,7,0,86.22,17,54.84,431,1,1,0,7,0,0,0,0,0,0,0,0,0,0,14,0,169,1,0,0,1,11.11,6,10,3,0,1,1,0,100,0,0,0.09,0,0,0,Jakub Kiwior,Arsenal,976037,42,DF
0,3,0,36,45.57,23,67.65,13,76.47,13,0,89.53,59,52.21,1960,10,15,6,27,0,0,0,0,0,0,0,0,0,0,364,0,1548,6,4,14.29,71,52.59,18,22,20,1,5,1,0,0,0,0,0.4,0,0,0,Kyle Walker,Manchester City,44614,17,DF
1,1,0,72,63.72,18,52.94,16,51.61,35,0,75.46,90,61.22,1662,21,10,6,23,0,0,0,0,0,0,0,0,0,0,108,4,455,4,9,40.91,22,28.57,22,45,10,0,7,2,3,14.29,0,2,0.37,1,1,0,Séamus Coleman,Everton,76632,48,DF
1,5,0,49,64.47,56,63.64,1,50,38,0,78.7,105,64.02,1427,10,12,1,18,0,0,0,0,0,0,0,0,0,0,64,0,617,5,1,100,37,34.58,34,56,13,2,10,3,2,10,0,0,1.02,1,2,0,Liam Cooper,Leeds United,39327,34,DF
3,7,0,129,51.81,26,37.14,30,61.22,66,1,75.53,155,48.59,2546,33,51,33,34,0,0,0,0,0,0,0,0,0,0,170,3,645,18,1,6.25,27,31.03,23,35,21,2,28,9,9,10.71,1,0,3.24,0,0,0,Jeffrey Schlupp,Crystal Palace,148710,7,DF
0,0,0,15,60,35,63.64,0,0,11,0,80,50,62.5,1244,4,2,3,16,0,0,0,0,0,0,0,0,0,0,17,1,332,3,0,0,21,42,17,73,5,0,3,0,0,0,0,0,0.26,1,0,0,Angelo Ogbonna,West Ham United,21164,37,DF
0,4,0,11,57.89,27,72.97,1,100,8,0,80.66,38,67.86,958,2,5,2,12,0,0,0,0,0,0,0,0,0,0,25,1,367,3,1,100,32,42.11,12,50,2,0,3,0,0,0,0,0,0.14,0,0,0,Steve Cook,Nottingham Forest,42707,14,DF
1,3,0,23,47.92,25,52.08,4,57.14,14,0,86.69,48,50,1093,5,10,1,14,0,0,0,0,0,0,0,0,0,0,83,1,762,4,0,0,36,53.73,21,42,12,1,5,3,0,20,1,1,0.87,1,2,0,Joël Matip,Liverpool,51501,44,DF
0,0,0,10,62.5,14,77.78,0,0,9,0,84.1,24,70.59,443,1,2,2,9,0,0,0,0,0,0,0,0,0,0,23,1,164,1,0,0,11,52.38,8,30,2,1,4,0,1,0,0,1,0.71,0,0,0,Chris Richards,Crystal Palace,931844,7,DF
0,4,0,63,50,36,52.17,8,72.73,43,2,85.38,99,50.77,2240,12,31,6,27,0,0,0,0,0,0,0,0,0,0,97,2,847,8,4,17.39,45,50,34,73,23,1,8,1,3,0,0,0,0.49,1,0,0,Thilo Kehrer,West Ham United,281277,37,DF
0,4,0,121,52.38,40,41.67,26,60.47,57,2,75.03,161,49.24,3244,38,32,44,37,0,0,0,0,0,0,0,0,0,0,239,5,730,23,24,27.59,42,35,30,69,19,3,22,4,11,0,0,2,1.58,0,1,0,Rico Henry,Brentford,599128,50,DF
1,7,0,118,51.3,17,38.64,19,38,72,0,66.83,135,49.27,1895,27,33,17,31,0,0,0,0,0,0,0,0,0,0,76,3,403,15,18,20.22,39,33.33,33,37,33,1,25,7,5,4,0,2,1.26,0,0,0,Neco Williams,Nottingham Forest,927356,14,DF
0,0,0,2,100,2,100,0,0,2,0,72.22,4,100,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,33.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Giulian Biancone,Nottingham Forest,965331,14,DF
3,4,0,75,53.57,34,55.74,7,50,62,1,69.27,109,54.23,1961,6,19,5,26,0,0,0,0,0,0,0,0,0,0,154,2,577,9,6,17.14,31,31,35,55,34,1,13,5,2,23.08,0,1,0.83,0,0,0,Rasmus Kristensen,Leeds United,921789,34,DF
0,1,0,24,47.06,19,55.88,0,0,18,0,76.25,43,50.59,1162,6,12,1,14,0,0,0,0,0,0,0,0,0,0,27,0,228,1,0,0,16,34.04,19,54,11,2,6,3,0,0,0,0,0.61,0,0,0,Moussa Niakhaté,Nottingham Forest,758168,14,DF
1,2,0,47,48.45,18,66.67,6,30,26,0,81.62,65,52.42,1333,15,13,11,22,0,0,0,0,0,0,0,0,0,0,130,0,475,14,7,14.89,13,38.24,15,29,12,0,11,5,4,9.09,1,0,0.8,0,0,1,Emerson Palmieri,West Ham United,155997,37,DF
1,0,0,11,61.11,22,56.41,1,100,8,0,86.79,33,57.89,587,2,5,0,14,0,0,0,0,0,0,0,0,0,0,28,0,381,0,0,0,21,46.67,3,26,2,0,5,2,2,20,0,0,0.33,0,1,0,Rob Holding,Arsenal,793228,42,DF
0,2,0,31,64.58,17,45.95,1,33.33,27,1,82.52,48,56.47,680,3,6,4,21,0,0,0,0,0,0,0,0,0,0,81,1,340,4,4,33.33,14,41.18,14,14,5,0,3,0,2,0,0,0,0.2,1,0,0,Takehiro Tomiyasu,Arsenal,804434,42,DF
0,1,0,17,58.62,18,72,2,66.67,13,0,83.37,35,64.81,648,2,6,1,8,0,0,0,0,0,0,0,0,0,0,22,0,356,0,0,0,23,41.82,15,24,4,0,6,0,1,0,0,0,0.72,2,0,0,Diego Llorente,Leeds United,305278,34,DF
0,0,0,28,45.9,8,40,3,50,22,0,64.64,36,44.44,1135,3,4,9,20,0,0,0,0,0,0,0,0,0,0,47,3,170,8,5,25,11,31.43,9,32,17,0,3,1,0,0,0,0,0.32,0,0,0,Mads Roerslev,Brentford,826057,50,DF
0,3,0,70,60.34,15,57.69,17,77.27,45,0,80.93,85,59.86,1407,8,13,13,22,0,0,0,0,0,0,0,0,0,0,110,0,505,10,6,30,27,45.76,22,40,16,0,1,1,0,0,0,0,0.02,1,0,0,Ainsley Maitland-Niles,Southampton,352768,45,DF
1,5,0,56,51.38,26,60.47,3,21.43,30,0,78.64,82,53.95,1510,23,19,12,28,0,0,0,0,0,0,0,0,0,0,143,2,556,18,19,24.68,28,41.79,18,39,13,0,8,3,1,12.5,0,2,0.4,0,0,0,Lucas Digne,Aston Villa,96538,40,DF
0,1,0,4,66.67,4,80,0,0,1,0,63.33,8,72.73,76,3,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,1,16.67,0,1,0,0,2,2,0,0,0,0,0.08,0,0,0,Ludwig Augustinsson,Aston Villa,138546,40,DF
0,0,0,3,100,0,0,0,0,3,0,84,3,100,39,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,21,0,1,100,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Javier Manquillo,Newcastle United,210082,39,DF
0,0,0,10,71.43,2,28.57,3,75,7,0,80,12,57.14,158,0,1,2,5,0,0,0,0,0,0,0,0,0,0,12,0,44,0,1,25,1,33.33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Juan Larios,Southampton,1134532,45,DF
0,4,0,20,58.82,37,61.67,5,83.33,12,0,79.29,57,60.64,1573,4,8,2,20,0,0,0,0,0,0,0,0,0,0,50,2,555,8,1,50,37,37,12,83,4,0,2,0,0,0,1,0,0.07,1,0,0,Scott McKenna,Nottingham Forest,358108,14,DF
0,1,0,18,36.73,11,61.11,2,100,13,0,81.71,29,43.28,630,3,10,6,17,0,0,0,0,0,0,0,0,0,0,67,1,268,10,7,20.59,9,34.62,9,13,15,0,1,0,1,0,0,0,0.01,0,0,0,Matt Targett,Newcastle United,368134,39,DF
0,3,0,73,55.3,10,45.45,11,47.83,49,0,79.87,83,53.9,1277,13,14,9,19,0,0,0,0,0,0,0,0,0,0,100,1,377,6,4,10.26,12,30,15,36,24,2,8,1,4,0,0,1,0.49,0,0,0,Nathan Patterson,Everton,1020141,48,DF
0,2,0,54,57.45,9,37.5,7,58.33,38,1,69.51,63,53.39,894,9,17,10,12,0,0,0,0,0,0,0,0,0,0,57,1,253,7,8,27.59,14,28.57,3,22,8,0,3,0,1,0,1,0,0.12,0,0,0,Victor Kristiansen,Leicester City,1092409,31,DF
0,0,0,6,75,0,0,1,100,2,0,66.67,6,66.67,30,3,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Rúben Vinagre,Everton,846441,48,DF
0,0,0,31,72.09,6,25,2,40,20,1,78.05,37,55.22,793,9,5,0,27,0,0,0,0,0,0,0,0,0,0,100,0,313,4,3,12.5,17,30.36,11,20,4,0,7,2,1,0,0,1,0.35,0,0,0,Kieran Tierney,Arsenal,366592,42,DF
0,0,0,33,60,16,64,8,57.14,20,0,73.03,49,61.25,861,5,3,7,17,0,0,0,0,0,0,0,0,0,0,60,0,333,3,7,43.75,21,28.38,9,24,6,0,2,1,0,0,0,1,0.05,0,1,0,Ben Johnson,West Ham United,914412,37,DF
0,4,0,62,53.91,43,60.56,7,63.64,38,2,87.48,105,56.45,2030,17,23,8,26,0,0,0,0,0,0,0,0,0,0,120,1,1258,7,6,37.5,77,46.95,18,67,18,2,13,2,7,0,0,0,0.96,1,1,1,Clément Lenglet,Tottenham Hotspur,580550,33,DF
1,3,1,67,52.76,15,48.39,14,46.67,34,0,84.1,82,51.9,1274,19,13,13,18,0,0,0,0,0,0,0,0,0,0,142,1,582,5,4,22.22,27,65.85,14,25,19,0,9,2,3,11.11,0,1,0.3,1,1,0,Jonny Otto,Wolverhampton,235648,3,DF
2,4,0,27,43.55,10,50,5,55.56,16,0,73.45,37,45.12,811,6,15,10,17,0,0,0,0,0,0,0,0,0,0,59,2,213,6,4,13.33,5,33.33,6,16,6,3,18,6,7,11.11,0,7,1.66,0,1,0,Ryan Sessegnon,Tottenham Hotspur,836698,33,DF
0,7,0,90,58.82,14,38.89,17,48.57,38,1,84.73,104,55.03,1930,35,20,13,26,0,0,0,0,0,0,0,0,0,0,145,1,616,6,4,14.81,27,54,17,21,14,0,11,2,4,0,0,1,0.41,0,1,0,Aaron Hickey,Brentford,966869,50,DF
0,3,0,57,41.01,9,42.86,23,46,23,3,79.45,66,41.25,1335,11,17,15,19,0,0,0,0,0,0,0,0,0,0,101,2,460,22,15,31.25,9,30,7,30,23,0,13,3,3,0,1,0,0.61,1,1,0,Álex Moreno,Aston Villa,294593,40,DF
0,7,0,71,50.35,111,61.67,1,33.33,53,0,77.33,182,56.7,3177,17,35,1,36,0,0,0,0,0,0,0,0,0,0,157,0,1228,6,0,0,90,36.14,43,147,32,1,17,4,4,0,0,1,1.54,0,1,0,Robin Koch,Leeds United,581302,34,DF
0,2,0,21,47.73,17,51.52,0,0,17,0,81.08,38,49.35,1099,4,9,1,18,0,0,0,0,0,0,0,0,0,0,43,0,360,3,0,0,13,29.55,16,39,12,1,5,1,1,0,0,2,1.42,0,1,0,Zanka,Brentford,26404,50,DF
0,1,0,33,58.93,2,22.22,8,38.1,11,0,86.21,35,53.85,452,14,6,2,20,0,0,0,0,0,0,0,0,0,0,72,0,200,4,5,16.13,4,80,7,2,2,0,5,0,1,0,0,0,0.2,0,0,0,Tariq Lamptey,Brighton & Hove Albion,914691,30,DF
1,2,0,20,52.63,5,31.25,5,83.33,11,1,79.53,25,46.3,472,4,4,3,10,0,0,0,0,0,0,0,0,0,0,56,0,202,7,4,25,8,32,4,18,10,0,2,1,1,50,0,0,0.12,0,0,0,Ricardo Pereira,Leicester City,221200,31,DF
0,7,0,110,55,18,48.65,16,53.33,52,1,71.26,128,54.01,2220,42,29,13,28,0,0,0,0,0,0,0,0,0,0,85,1,476,13,12,16,38,29.46,33,60,33,1,15,0,7,0,0,2,0.96,0,0,0,Renan Lodi,Nottingham Forest,851150,14,DF
2,3,0,114,57.29,46,44.66,13,43.33,66,1,69.2,160,52.98,2061,35,15,12,29,0,0,0,0,0,0,0,0,0,0,179,3,602,12,13,20.97,41,33.88,26,47,43,1,24,5,9,8.33,0,1,3.19,0,2,0,Luke Ayling,Leeds United,102624,34,DF
0,0,0,9,32.14,4,50,4,28.57,1,1,60.53,13,36.11,317,4,1,8,10,0,0,0,0,0,0,0,0,0,0,19,2,46,5,1,12.5,0,0,0,2,0,2,7,2,3,0,0,1,0.48,0,0,0,Keane Lewis-Potter,Brentford,972421,50,DF
0,0,0,1,25,6,66.67,0,0,1,0,79.86,7,53.85,204,0,2,0,3,0,0,0,0,0,0,0,0,0,0,11,0,111,1,0,0,7,46.67,1,2,1,1,4,0,1,0,0,0,0.36,0,0,0,Diego Carlos,Aston Villa,604232,40,DF
0,0,0,1,100,0,0,0,0,1,0,33.33,1,100,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack Hinshelwood,Brighton & Hove Albion,1142315,30,DF
0,0,0,0,0,1,100,0,0,0,0,85.71,1,100,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,1,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Mads Bech Sørensen,Brentford,1006409,50,DF
0,3,0,40,59.7,6,25,5,50,27,0,80.76,46,50.55,1648,8,10,3,22,0,0,0,0,0,0,0,0,0,0,128,1,533,7,5,23.81,18,29.03,19,27,9,0,0,0,0,0,0,0,0,0,0,0,Nathaniel Clyne,Crystal Palace,43215,7,DF
1,4,0,151,54.71,16,36.36,49,55.68,61,0,78.92,167,52.19,2652,41,25,43,31,0,0,0,0,0,0,0,0,0,0,277,2,801,15,11,22,25,37.88,27,41,20,0,13,5,3,7.69,1,1,1.02,0,0,0,Kyle Walker-Peters,Southampton,823085,45,DF
0,1,0,53,52.48,10,37.04,13,48.15,33,1,84.49,63,49.22,1323,7,7,11,21,0,0,0,0,0,0,0,0,0,0,101,1,425,16,19,31.67,6,24,10,30,16,0,4,1,2,0,0,1,0.18,0,0,0,Hugo Bueno,Wolverhampton,1013928,3,DF
0,2,0,25,51.02,13,48.15,3,37.5,17,0,65.29,38,50,956,5,10,6,19,0,0,0,0,0,0,0,0,0,0,69,0,190,5,6,20.69,6,15,10,30,4,0,6,2,1,0,0,0,0.27,0,0,0,Harry Toffolo,Nottingham Forest,358218,14,DF
0,2,0,11,52.38,3,33.33,0,0,9,0,79.58,14,46.67,370,2,7,1,14,0,0,0,0,0,0,0,0,0,0,25,1,152,2,1,25,9,39.13,7,10,2,0,2,0,1,0,0,0,0.12,1,0,0,Calum Chambers,Aston Villa,227942,40,DF
0,1,1,18,52.94,9,47.37,3,100,11,0,67.35,27,50.94,509,4,9,0,8,0,0,0,0,0,0,0,0,0,0,18,0,132,6,1,50,15,30.61,7,26,8,1,4,1,2,0,0,0,1.01,0,0,0,Mason Holgate,Everton,781544,48,DF
0,1,0,71,51.45,7,38.89,18,50,39,1,69.3,78,50,1456,14,17,16,19,0,0,0,0,0,0,0,0,0,0,112,3,316,18,6,33.33,11,28.95,16,27,20,0,4,1,1,0,0,0,0.39,0,0,0,Jordan Zemura,Bournemouth,964119,60,DF
0,0,0,7,50,1,25,1,100,4,0,92.46,8,44.44,304,2,1,2,5,0,0,0,0,0,0,0,0,0,0,13,0,184,0,0,0,9,52.94,3,14,4,0,0,0,0,0,0,0,0,0,0,0,Ilya Zabarnyi,Bournemouth,1023567,60,DF
0,3,0,36,46.75,11,44,6,54.55,23,0,78.75,47,46.08,1071,7,12,8,17,0,0,0,0,0,0,0,0,0,0,78,2,415,5,3,33.33,17,38.64,27,28,17,0,3,0,1,0,0,0,0.09,0,0,0,Luke Thomas,Leicester City,991584,31,DF
2,4,0,79,45.66,14,37.84,10,28.57,54,2,74.81,93,44.29,1849,15,31,14,29,0,0,0,0,0,0,0,0,0,0,168,4,493,15,12,15.58,13,18.84,20,34,24,0,30,6,17,6.67,0,3,1.29,0,0,0,Romain Perraud,Southampton,827519,45,DF
1,5,1,61,49.19,17,51.52,6,40,47,1,73,78,49.68,1375,8,24,9,19,0,0,0,0,0,0,0,0,0,0,89,1,365,8,5,41.67,9,22.5,24,29,22,0,2,1,1,50,0,0,0.11,0,0,0,Junior Firpo,Leeds United,914835,34,DF
2,1,0,40,50.63,4,36.36,10,47.62,19,0,73.1,44,48.89,468,11,7,6,12,0,0,0,0,0,0,0,0,0,0,24,0,106,2,0,0,4,36.36,4,17,16,0,9,6,1,22.22,0,0,0.87,0,0,0,Matías Viña,Bournemouth,875295,60,DF
0,4,0,2,25,6,66.67,0,0,1,0,84.95,8,47.06,227,2,6,0,7,0,0,0,0,0,0,0,0,0,0,5,0,79,0,0,0,5,55.56,0,17,0,0,2,0,1,0,0,0,0.11,0,0,0,Jamaal Lascelles,Newcastle United,153444,39,DF
0,11,0,82,51.25,29,43.28,6,26.09,49,1,75.34,111,48.9,2948,27,29,4,37,0,0,0,0,0,0,0,0,0,0,154,2,724,16,19,39.58,61,39.1,25,68,31,2,5,1,3,0,0,0,0.51,0,1,0,Adam Smith,Bournemouth,44566,60,DF
0,1,0,7,58.33,9,69.23,2,66.67,5,0,77.7,16,64,368,0,1,2,5,0,0,0,0,0,0,0,0,0,0,32,0,108,4,4,30.77,4,44.44,6,11,1,0,1,1,0,0,0,0,0.03,0,0,0,James Bree,Southampton,555406,45,DF
1,1,1,6,50,6,50,1,100,4,0,80.7,12,50,337,1,3,1,6,0,0,0,0,0,0,0,0,0,0,2,0,138,0,0,0,8,30.77,5,19,2,0,3,2,1,33.33,0,1,1.01,0,0,0,James Tomkins,Crystal Palace,32124,7,DF
0,1,0,7,41.18,2,25,4,66.67,3,1,76.56,9,36,141,0,4,2,6,0,0,0,0,0,0,0,0,0,0,14,1,49,2,3,42.86,1,50,3,2,2,0,0,0,0,0,0,0,0,0,0,0,Kevin Mbabu,Fulham,227900,43,DF
0,0,0,0,0,1,100,0,0,0,0,55.56,1,33.33,20,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.06,0,0,0,Djed Spence,Tottenham Hotspur,945798,33,DF
0,0,0,20,45.45,15,57.69,1,20,11,0,76.19,35,50,766,8,5,8,9,0,0,0,0,0,0,0,0,0,0,48,0,224,1,1,16.67,18,47.37,7,17,7,0,1,0,0,0,0,0,0.04,0,0,0,Kristoffer Ajer,Brentford,576384,50,DF
0,2,0,28,45.9,15,46.88,3,50,20,1,66.37,43,46.24,802,5,10,3,13,0,0,0,0,0,0,0,0,0,0,38,0,150,3,1,14.29,8,20.51,8,31,18,1,6,1,2,0,0,1,1.23,0,1,0,Ben Godfrey,Everton,754698,48,DF
0,0,0,6,66.67,1,100,1,100,5,0,77.42,7,70,70,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,24,0,0,0,1,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Cody Drameh,Leeds United,991577,34,DF
0,0,0,1,100,0,0,0,0,0,0,75,1,100,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Lewis Brunt,Leicester City,994562,31,DF
0,1,0,7,35,5,33.33,3,37.5,3,0,69.94,12,34.29,531,1,3,3,12,0,0,0,0,0,0,0,0,0,0,38,0,114,1,1,6.67,3,30,1,26,3,0,0,0,0,0,0,0,0,0,0,0,Ryan Fredericks,Bournemouth,106920,60,DF
0,0,0,7,46.67,6,66.67,1,50,3,0,89.01,13,54.17,152,3,3,1,4,0,0,0,0,0,0,0,0,0,0,4,0,81,0,1,100,3,50,2,6,4,0,0,0,0,0,0,0,0,0,0,0,Japhet Tanganga,Tottenham Hotspur,836693,33,DF
0,1,0,5,55.56,0,0,2,50,3,0,70.37,5,45.45,136,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,19,0,1,50,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Layvin Kurzawa,Fulham,135775,43,DF
0,2,0,8,33.33,5,62.5,3,37.5,5,0,60.42,13,40.63,308,0,4,4,10,0,0,0,0,0,0,0,0,0,0,16,0,58,0,1,10,2,16.67,5,12,3,0,1,0,0,0,0,1,0.09,0,0,0,Jack Stacey,Bournemouth,583450,60,DF
0,0,0,0,0,0,0,0,0,0,0,81.82,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dexter Lembikisa,Wolverhampton,1134725,3,DF
0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Owen Bevan,Bournemouth,1130222,60,DF
0,0,0,0,0,0,0,0,0,0,0,85.71,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamal Lewis,Newcastle United,891803,39,DF
0,0,0,2,50,0,0,1,100,1,0,79.31,2,40,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,1,50,0,1,2,0,0,0,0,0,0,0,0,0,0,0,Odeluga Offiah,Brighton & Hove Albion,1069627,30,DF
0,0,0,0,0,1,100,0,0,0,0,68.18,1,25,45,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Yan Valery,Southampton,826202,45,DF
0,0,0,2,100,2,66.67,1,100,0,0,80,4,80,17,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.16,1,0,0,Shane Duffy,Fulham,55570,43,DF
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emil Krafth,Newcastle United,150396,39,DF
30,6,0,111,42.21,66,44.9,40,43.01,15,3,72.03,177,43.17,3406,56,31,58,38,0,0,0,0,0,0,0,0,0,0,291,14,613,57,7,18.92,71,62.83,2,18,14,12,130,63,30,23.08,2,16,21.46,0,0,0,Harry Kane,Tottenham Hotspur,108579,33,F
36,5,0,38,32.48,50,50,11,37.93,3,8,74.79,88,40.55,2776,24,31,26,35,0,0,0,0,0,0,0,0,0,0,149,11,359,31,0,0,2,66.67,3,14,4,28,123,60,16,29.27,5,8,28.66,0,0,1,Erling Haaland,Manchester City,839956,17,F
14,6,0,192,50.39,16,29.63,64,48.12,63,11,80.89,208,47.82,3197,65,43,59,38,0,0,0,0,0,0,0,0,0,0,585,8,999,76,37,21.51,34,64.15,14,14,24,3,89,32,29,15.73,3,9,11.45,0,0,1,Bukayo Saka,Arsenal,934235,42,F
20,9,0,113,44.31,109,48.02,16,35.56,23,4,61.96,222,46.06,2953,74,52,47,33,0,0,0,0,0,0,0,0,0,0,199,12,456,27,5,14.71,14,42.42,14,35,16,16,94,42,16,21.28,4,27,18.79,0,0,0,Ivan Toney,Brentford,290927,50,F
15,3,0,126,43.75,15,18.99,59,51.75,31,5,82.31,141,38.42,2805,37,39,56,36,0,0,0,0,0,0,0,0,0,0,446,11,805,59,18,15.93,36,72,9,9,13,6,79,32,24,18.99,3,8,9.33,0,0,0,Gabriel Martinelli,Arsenal,922573,42,F
10,3,0,170,54.49,19,37.25,71,63.39,42,4,82.36,189,52.07,2642,57,27,54,38,0,0,0,0,0,0,0,0,0,0,362,6,892,57,24,30.77,34,47.89,13,8,20,1,71,26,19,14.08,1,4,7.32,0,0,0,Eberechi Eze,Crystal Palace,864921,7,F
8,1,0,81,42.19,7,31.82,29,53.7,22,12,78.86,88,41.12,2260,30,19,49,36,0,0,0,0,0,0,0,0,0,0,328,9,679,47,25,27.78,42,64.62,12,2,19,3,55,23,17,14.55,3,8,6.24,1,0,1,Leandro Trossard,Arsenal,135666,42,F
14,7,0,77,39.69,100,48.31,23,51.11,14,1,60.53,177,44.14,2011,40,34,58,24,0,0,0,0,0,0,0,0,0,0,109,5,296,16,1,25,23,60.53,3,20,7,13,93,35,17,15.05,1,14,14.93,0,1,0,Aleksandar Mitrović,Fulham,192144,43,F
